行 ID,オーダー ID,オーダー日,出荷日,出荷モード,顧客 ID,顧客名,顧客区分,市区町村,都道府県,国/領域,地域,製品 ID,カテゴリ,サブカテゴリ,製品名,売上,数量,割引率,利益,緯度,経度,地域マネージャー,予算,返品
7915,JP-2019-1357422,2019-03-20 00:00:00,2019-03-24 00:00:00,通常配送,永凛-20545,永瀬 凛,大企業,堺市堺区,大阪府,日本,関西地方,事務用-封筒-10001589,事務用品,封筒,"Cameo 業務用封筒, 50 枚セット",2260,2,0,268,34.6937,135.5023,金児 皐,50000000,
7916,JP-2019-1357422,2019-03-20 00:00:00,2019-03-24 00:00:00,通常配送,永凛-20545,永瀬 凛,大企業,堺市堺区,大阪府,日本,関西地方,家電-事務-10002094,家電,事務機器,"コニカ プリンター, 白",88750,5,0,12420,34.6937,135.5023,金児 皐,50000000,
7917,JP-2017-1014625,2017-07-01 00:00:00,2017-07-05 00:00:00,通常配送,徳実-19750,徳村 実,消費者,函館市,北海道,日本,北海道,家具-本棚-10001812,家具,本棚,"Safco クラシック スタイルの本棚, 黒",105480,6,0.4,-63288,43.0642,141.3469,宮前 誠,20000000,
7918,JP-2016-1385890,2016-01-29 00:00:00,2016-01-31 00:00:00,ファースト クラス,渡優-17770,渡部 優香,消費者,松阪市,三重県,日本,関西地方,事務用-クリ-10002319,事務用品,クリップ,"Stockwell 押しピン, 大容量パック",2236.8,4,0.4,-939.2,34.7303,136.5086,金児 皐,50000000,
7919,JP-2016-1385890,2016-01-29 00:00:00,2016-01-31 00:00:00,ファースト クラス,渡優-17770,渡部 優香,消費者,松阪市,三重県,日本,関西地方,事務用-バイ-10000798,事務用品,バインダー,"Avery 穴の補強テープ, 高耐久性",236.4,1,0.4,-119.6,34.7303,136.5086,金児 皐,50000000,
7920,JP-2016-1385890,2016-01-29 00:00:00,2016-01-31 00:00:00,ファースト クラス,渡優-17770,渡部 優香,消費者,松阪市,三重県,日本,関西地方,家具-家具-10004135,家具,家具,"Deflect-O フォト フレーム, 黒",4152,2,0.4,-1456,34.7303,136.5086,金児 皐,50000000,
7921,JP-2017-1175333,2017-09-17 00:00:00,2017-09-23 00:00:00,通常配送,道幸-20935,道田 幸子,消費者,松前町,北海道,日本,北海道,事務用-画材-10000403,事務用品,画材,"Boston キャンバス, 大容量パック",15094.8,7,0.4,-2769.2,43.0642,141.3469,宮前 誠,20000000,
7922,JP-2017-1700437,2017-05-24 00:00:00,2017-05-24 00:00:00,即日配送,丹剛-21580,丹藤 剛,消費者,尾鷲市,三重県,日本,関西地方,家具-本棚-10001439,家具,本棚,"Sauder コーナー シェルフ, 従来型",17676,3,0.4,-1476,34.7303,136.5086,金児 皐,50000000,
7923,JP-2017-1528378,2017-11-09 00:00:00,2017-11-13 00:00:00,通常配送,安桜-21895,安尾 桜,大企業,浦安市,千葉県,日本,関東地方,事務用-保管-10000707,事務用品,保管箱,"Eldon 棚, 業務用",1956,1,0.4,-326,35.6046,140.1233,中吉 孝,50000000,
7924,JP-2017-1528378,2017-11-09 00:00:00,2017-11-13 00:00:00,通常配送,安桜-21895,安尾 桜,大企業,浦安市,千葉県,日本,関東地方,事務用-画材-10002047,事務用品,画材,"Binney & Smith 蛍光ペン, メタル",2856,4,0.4,-1624,35.6046,140.1233,中吉 孝,50000000,
7925,JP-2017-2426447,2017-09-22 00:00:00,2017-09-26 00:00:00,通常配送,山緑-20200,山城 緑,消費者,浜松市中区,静岡県,日本,中部地方,事務用-バイ-10000741,事務用品,バインダー,"Ibico タブ, エコノミー",712.8,2,0.4,-311.2,34.9769,138.3831,辻岡 美羽,40000000,
7926,JP-2019-1904232,2019-10-02 00:00:00,2019-10-07 00:00:00,通常配送,堀誠-18700,堀篭 誠,消費者,堺市堺区,大阪府,日本,関西地方,事務用-紙-10002150,事務用品,紙,"サンディスク メモ用紙, 12 パック",4224,3,0,924,34.6937,135.5023,金児 皐,50000000,○
7927,JP-2017-1197854,2017-12-04 00:00:00,2017-12-04 00:00:00,即日配送,楯愛-11410,楯 愛子,消費者,四国中央市,愛媛県,日本,四国,事務用-アプ-10001193,事務用品,アプライアンス,"フーバー ミキサー, シルバー",26112,4,0,12792,33.8416,132.7657,川波 結菜,20000000,
7928,JP-2017-1197854,2017-12-04 00:00:00,2017-12-04 00:00:00,即日配送,楯愛-11410,楯 愛子,消費者,四国中央市,愛媛県,日本,四国,事務用-バイ-10000902,事務用品,バインダー,"アコ とじ機, 高耐久性",21036,6,0,0,33.8416,132.7657,川波 結菜,20000000,
7929,JP-2016-1026506,2016-12-31 00:00:00,2017-01-01 00:00:00,ファースト クラス,丹凛-21115,丹藤 凛,大企業,宮崎市,宮崎県,日本,九州,家具-本棚-10001484,家具,本棚,"Safco 本棚, メタル",9896,1,0,296,31.9111,131.4239,矢幡 翔太,35000000,
7930,JP-2017-5021618,2017-09-15 00:00:00,2017-09-21 00:00:00,通常配送,小優-19765,小坂 優香,大企業,松本市,長野県,日本,中部地方,事務用-バイ-10001824,事務用品,バインダー,"ウィルソン・ジョーンズ 穴あけパンチ, 高耐久性",23592,12,0,1392,36.6513,138.1812,辻岡 美羽,40000000,
7931,JP-2017-5021618,2017-09-15 00:00:00,2017-09-21 00:00:00,通常配送,小優-19765,小坂 優香,大企業,松本市,長野県,日本,中部地方,家電-コピ-10000802,家電,コピー機,"キヤノン 家庭用コピー機, 2 つセット",28548,3,0,11988,36.6513,138.1812,辻岡 美羽,40000000,
7932,JP-2017-5021618,2017-09-15 00:00:00,2017-09-21 00:00:00,通常配送,小優-19765,小坂 優香,大企業,松本市,長野県,日本,中部地方,事務用-アプ-10002431,事務用品,アプライアンス,"フーバー コーヒーミル, 赤",9172,2,0,4400,36.6513,138.1812,辻岡 美羽,40000000,
7933,JP-2017-5021618,2017-09-15 00:00:00,2017-09-21 00:00:00,通常配送,小優-19765,小坂 優香,大企業,松本市,長野県,日本,中部地方,事務用-バイ-10002306,事務用品,バインダー,"アコ とじ機, エコノミー",6812,2,0,816,36.6513,138.1812,辻岡 美羽,40000000,
7934,JP-2018-1633539,2018-08-21 00:00:00,2018-08-23 00:00:00,セカンド クラス,坂正-11785,坂中 正博,消費者,稲沢市,愛知県,日本,中部地方,家具-家具-10003268,家具,家具,"Advantus 時計, 黒",20556,6,0,3072,35.1802,136.9066,辻岡 美羽,40000000,
7935,JP-2018-1633539,2018-08-21 00:00:00,2018-08-23 00:00:00,セカンド クラス,坂正-11785,坂中 正博,消費者,稲沢市,愛知県,日本,中部地方,事務用-紙-10004614,事務用品,紙,"Green Bar リーム, リサイクル",5934,3,0,2076,35.1802,136.9066,辻岡 美羽,40000000,
7936,JP-2018-1633539,2018-08-21 00:00:00,2018-08-23 00:00:00,セカンド クラス,坂正-11785,坂中 正博,消費者,稲沢市,愛知県,日本,中部地方,家具-椅子-10001540,家具,椅子,"Novimex ロッキング チェア, 2 つセット",26736,3,0,6684,35.1802,136.9066,辻岡 美羽,40000000,
7937,JP-2017-1081385,2017-09-29 00:00:00,2017-10-02 00:00:00,セカンド クラス,内清-17500,内河 清,消費者,久慈市,岩手県,日本,東北地方,事務用-画材-10001876,事務用品,画材,"Binney & Smith スケッチ帳, 大容量パック",18636,10,0.4,-10564,39.7036,141.1527,駒田 静香,20000000,
7938,JP-2017-1286704,2017-09-11 00:00:00,2017-09-16 00:00:00,通常配送,楯愛-11410,楯 愛子,消費者,新宿区,東京都,日本,関東地方,事務用-クリ-10002481,事務用品,クリップ,"Advantus 画鋲, 大容量パック",5390.7,7,0.15,-573.3,35.6895,139.6917,中吉 孝,50000000,
7939,JP-2017-1286704,2017-09-11 00:00:00,2017-09-16 00:00:00,通常配送,楯愛-11410,楯 愛子,消費者,新宿区,東京都,日本,関東地方,家具-本棚-10004171,家具,本棚,"Dania クラシック スタイルの本棚, 従来型",93105.6,4,0.15,4377.6,35.6895,139.6917,中吉 孝,50000000,
7940,JP-2017-1286704,2017-09-11 00:00:00,2017-09-16 00:00:00,通常配送,楯愛-11410,楯 愛子,消費者,新宿区,東京都,日本,関東地方,家具-本棚-10001439,家具,本棚,"Sauder コーナー シェルフ, 従来型",8347,1,0.15,1963,35.6895,139.6917,中吉 孝,50000000,
7941,JP-2017-1286704,2017-09-11 00:00:00,2017-09-16 00:00:00,通常配送,楯愛-11410,楯 愛子,消費者,新宿区,東京都,日本,関東地方,家具-テー-10003697,家具,テーブル,"Bevis 木製テーブル, 白",91086,3,0.15,-15819,35.6895,139.6917,中吉 孝,50000000,
7942,JP-2017-1286704,2017-09-11 00:00:00,2017-09-16 00:00:00,通常配送,楯愛-11410,楯 愛子,消費者,新宿区,東京都,日本,関東地方,家具-家具-10004998,家具,家具,"Rubvermaid 電球, 高耐久性",4496.5,5,0.15,-743.5,35.6895,139.6917,中吉 孝,50000000,
7943,JP-2017-1286704,2017-09-11 00:00:00,2017-09-16 00:00:00,通常配送,楯愛-11410,楯 愛子,消費者,新宿区,東京都,日本,関東地方,家具-本棚-10001812,家具,本棚,"Safco クラシック スタイルの本棚, 黒",74715,3,0.15,-9669,35.6895,139.6917,中吉 孝,50000000,
7944,JP-2017-1286704,2017-09-11 00:00:00,2017-09-16 00:00:00,通常配送,楯愛-11410,楯 愛子,消費者,新宿区,東京都,日本,関東地方,事務用-紙-10004173,事務用品,紙,"ゼロックス リーム, リサイクル",13387.5,9,0.15,-1894.5,35.6895,139.6917,中吉 孝,50000000,
7945,JP-2017-1286704,2017-09-11 00:00:00,2017-09-16 00:00:00,通常配送,楯愛-11410,楯 愛子,消費者,新宿区,東京都,日本,関東地方,事務用-ラベ-10001362,事務用品,ラベル,"Hon 輸送用ラベル, 高耐久性",1332.8,2,0.15,452.8,35.6895,139.6917,中吉 孝,50000000,
7946,JP-2016-2255061,2016-09-24 00:00:00,2016-09-26 00:00:00,ファースト クラス,木美-15940,木戸口 美羽,小規模事業所,弘前市,青森県,日本,東北地方,家具-椅子-10001645,家具,椅子,"Office Star スツール, 2 つセット",46984,4,0,10800,40.8244,140.74,駒田 静香,20000000,
7947,JP-2018-1444252,2018-09-10 00:00:00,2018-09-12 00:00:00,セカンド クラス,須夏-19645,須藤 夏希,大企業,半田市,愛知県,日本,中部地方,事務用-画材-10002727,事務用品,画材,"BIC 鉛筆削り, メタル",2825.2,2,0.3,-850.8,35.1802,136.9066,辻岡 美羽,40000000,
7948,JP-2018-2008793,2018-12-14 00:00:00,2018-12-16 00:00:00,セカンド クラス,吉大-15445,吉河 大翔,消費者,海老名市,神奈川県,日本,関東地方,事務用-バイ-10001552,事務用品,バインダー,"ウィルソン・ジョーンズ とじ機, 高耐久性",20184,6,0,396,35.4478,139.6425,中吉 孝,50000000,
7949,JP-2016-2148283,2016-06-04 00:00:00,2016-06-11 00:00:00,通常配送,塩霞-10780,塩浦 霞,大企業,三原市,広島県,日本,中国地方,家具-椅子-10000847,家具,椅子,"Hon スツール, 黒",53740,5,0,7520,34.3963,132.4596,雨宮 武,30000000,
7950,JP-2018-2337993,2018-08-28 00:00:00,2018-09-01 00:00:00,通常配送,片小-18310,片見 小百合,小規模事業所,諫早市,長崎県,日本,九州,家具-椅子-10004798,家具,椅子,"Harbour Creations 折り畳み式の椅子, 赤",7831.2,2,0.4,1043.2,32.7448,129.8737,矢幡 翔太,35000000,
7951,JP-2018-2337993,2018-08-28 00:00:00,2018-09-01 00:00:00,通常配送,片小-18310,片見 小百合,小規模事業所,諫早市,長崎県,日本,九州,事務用-クリ-10003873,事務用品,クリップ,"Stockwell ホチキス, 大容量パック",432,1,0.4,72,32.7448,129.8737,矢幡 翔太,35000000,
7952,JP-2018-1226159,2018-09-22 00:00:00,2018-09-27 00:00:00,通常配送,安正-19990,安部 正,消費者,猿島郡境町,茨城県,日本,関東地方,家電-付属-10000802,家電,付属品,"エナーマックス マウス, 高耐久性",13500,5,0,2830,36.3418,140.4468,中吉 孝,50000000,
7953,JP-2018-1636379,2018-02-28 00:00:00,2018-03-06 00:00:00,通常配送,叶颯-20560,叶 颯太,小規模事業所,福山市,広島県,日本,中国地方,家具-椅子-10002079,家具,椅子,"Novimex スツール, 赤",32892,3,0,4272,34.3963,132.4596,雨宮 武,30000000,
7954,JP-2019-2009166,2019-09-22 00:00:00,2019-09-25 00:00:00,ファースト クラス,小拓-13180,小野寺 拓海,大企業,泉佐野市,大阪府,日本,関西地方,事務用-画材-10003822,事務用品,画材,"Boston マーカー, メタル",3684,2,0,844,34.6937,135.5023,金児 皐,50000000,
7955,JP-2019-2009166,2019-09-22 00:00:00,2019-09-25 00:00:00,ファースト クラス,小拓-13180,小野寺 拓海,大企業,泉佐野市,大阪府,日本,関西地方,家具-椅子-10000264,家具,椅子,"Office Star ビーチ チェア, 黒",14136,4,0,1832,34.6937,135.5023,金児 皐,50000000,
7956,JP-2019-1008702,2019-12-13 00:00:00,2019-12-17 00:00:00,通常配送,小四-13945,小柳津 四郎,消費者,大分市,大分県,日本,九州,家電-コピ-10000193,家電,コピー機,"HP ファックスとコピー機, デジタル",11502,1,0,3680,33.2382,131.6126,矢幡 翔太,35000000,
7957,JP-2017-1013528,2017-07-31 00:00:00,2017-08-02 00:00:00,セカンド クラス,真凛-11905,真柄 凛,小規模事業所,八尾市,大阪府,日本,関西地方,事務用-紙-10001844,事務用品,紙,"Eaton 事務用品, プレミアム",3012,1,0,1444,34.6937,135.5023,金児 皐,50000000,
7958,JP-2017-1013528,2017-07-31 00:00:00,2017-08-02 00:00:00,セカンド クラス,真凛-11905,真柄 凛,小規模事業所,八尾市,大阪府,日本,関西地方,家具-椅子-10002765,家具,椅子,"Novimex 椅子用マット, 2 つセット",3906,1,0,116,34.6937,135.5023,金児 皐,50000000,
7959,JP-2018-1258032,2018-06-05 00:00:00,2018-06-11 00:00:00,通常配送,中梅-13690,中安 梅子,消費者,東置賜郡川西町,山形県,日本,東北地方,家電-コピ-10002776,家電,コピー機,"キヤノン ファックスとコピー機, 2 つセット",25512,2,0,9184,38.2404,140.3633,駒田 静香,20000000,
7960,JP-2018-1258032,2018-06-05 00:00:00,2018-06-11 00:00:00,通常配送,中梅-13690,中安 梅子,消費者,東置賜郡川西町,山形県,日本,東北地方,事務用-紙-10003410,事務用品,紙,"Green Bar 硫酸紙, プレミアム",4448,4,0,440,38.2404,140.3633,駒田 静香,20000000,
7961,JP-2019-2292886,2019-06-27 00:00:00,2019-07-04 00:00:00,通常配送,福陸-15325,福田 陸,大企業,新宿区,東京都,日本,関東地方,事務用-文房-10001951,事務用品,文房具,"Kleencut 裁断機, スチール",6941.1,3,0.15,-1224.9,35.6895,139.6917,中吉 孝,50000000,
7962,JP-2019-2292886,2019-06-27 00:00:00,2019-07-04 00:00:00,通常配送,福陸-15325,福田 陸,大企業,新宿区,東京都,日本,関東地方,事務用-クリ-10002320,事務用品,クリップ,"Advantus クランプ, 12 パック",3182.4,3,0.15,-375.6,35.6895,139.6917,中吉 孝,50000000,
7963,JP-2019-3456548,2019-12-18 00:00:00,2019-12-20 00:00:00,ファースト クラス,田正-19510,田岡 正博,小規模事業所,高松市,香川県,日本,四国,事務用-クリ-10000402,事務用品,クリップ,"Stockwell 輪ゴム, 12 パック",5320,5,0,50,34.3401,134.0434,川波 結菜,20000000,
7964,JP-2019-3456548,2019-12-18 00:00:00,2019-12-20 00:00:00,ファースト クラス,田正-19510,田岡 正博,小規模事業所,高松市,香川県,日本,四国,事務用-文房-10004504,事務用品,文房具,"Stiletto ペーパー ナイフ, スチール",1852,1,0,350,34.3401,134.0434,川波 結菜,20000000,
7965,JP-2018-3464989,2018-12-25 00:00:00,2018-12-30 00:00:00,通常配送,沼静-20050,沼本 静香,小規模事業所,豊橋市,愛知県,日本,中部地方,事務用-紙-10003482,事務用品,紙,"Eaton ノート, プレミアム",5316,3,0,2442,35.1802,136.9066,辻岡 美羽,40000000,○
7966,JP-2016-2445950,2016-03-17 00:00:00,2016-03-19 00:00:00,セカンド クラス,宮修-12055,宮家 修,小規模事業所,高槻市,大阪府,日本,関西地方,家具-本棚-10002644,家具,本棚,"Sauder 棚セット, 白",39420,3,0,2754,34.6937,135.5023,金児 皐,50000000,○
7967,JP-2019-1189813,2019-08-15 00:00:00,2019-08-19 00:00:00,通常配送,折桜-15805,折山 桜,大企業,四国中央市,愛媛県,日本,四国,事務用-画材-10002767,事務用品,画材,"Binney & Smith 蛍光ペン, 各種サイズ",2636,2,0,524,33.8416,132.7657,川波 結菜,20000000,
7968,JP-2017-1812584,2017-11-25 00:00:00,2017-11-29 00:00:00,通常配送,木海-14770,木野村 海斗,小規模事業所,守口市,大阪府,日本,関西地方,事務用-クリ-10000431,事務用品,クリップ,"Stockwell ペーパー クリップ, 各種サイズ",5292,7,0,1946,34.6937,135.5023,金児 皐,50000000,
7969,JP-2017-1812584,2017-11-25 00:00:00,2017-11-29 00:00:00,通常配送,木海-14770,木野村 海斗,小規模事業所,守口市,大阪府,日本,関西地方,事務用-封筒-10003804,事務用品,封筒,"GlobeWeis クラフト封筒, リサイクル",1160,2,0,336,34.6937,135.5023,金児 皐,50000000,
7970,JP-2018-1171280,2018-08-04 00:00:00,2018-08-08 00:00:00,通常配送,木直-10720,木戸口 直美,小規模事業所,松本市,長野県,日本,中部地方,家電-付属-10004116,家電,付属品,"ベルキン メモリ カード, リサイクル",15016,2,0,2852,36.6513,138.1812,辻岡 美羽,40000000,
7971,JP-2019-3973327,2019-11-04 00:00:00,2019-11-08 00:00:00,通常配送,田凛-14830,田巻 凛,大企業,新宿区,東京都,日本,関東地方,事務用-バイ-10002852,事務用品,バインダー,"Ibico 穴の補強テープ, クリア",1462,4,0.15,150,35.6895,139.6917,中吉 孝,50000000,
7972,JP-2019-1012065,2019-05-26 00:00:00,2019-05-30 00:00:00,通常配送,高梅-21820,高藤 梅子,消費者,堺市堺区,大阪府,日本,関西地方,事務用-ラベ-10004567,事務用品,ラベル,"Hon 色分けラベル, 赤",7578,9,0,666,34.6937,135.5023,金児 皐,50000000,○
7973,JP-2019-1012065,2019-05-26 00:00:00,2019-05-30 00:00:00,通常配送,高梅-21820,高藤 梅子,消費者,堺市堺区,大阪府,日本,関西地方,事務用-ラベ-10004737,事務用品,ラベル,"Harbour Creations 輸送用ラベル, 赤",3760,5,0,1650,34.6937,135.5023,金児 皐,50000000,○
7974,JP-2019-1012065,2019-05-26 00:00:00,2019-05-30 00:00:00,通常配送,高梅-21820,高藤 梅子,消費者,堺市堺区,大阪府,日本,関西地方,事務用-封筒-10003661,事務用品,封筒,"Cameo テープ付き, 赤",4908,3,0,1176,34.6937,135.5023,金児 皐,50000000,○
7975,JP-2019-3212376,2019-08-01 00:00:00,2019-08-06 00:00:00,セカンド クラス,古海-14890,古牧 海斗,大企業,高槻市,大阪府,日本,関西地方,家電-付属-10003068,家電,付属品,"メモレックス ルータ, 高耐久性",98568,6,0,36468,34.6937,135.5023,金児 皐,50000000,
